uid,sn,test_id,split,P,T,R,ignition_time,true_thrust,is_anomalous,is_valid,maneuver_type,maneuver_type_id,thrust_profile,estimated_delta_v,delta_v_min,delta_v_max,duration_min,duration_max,P_original,T_original,R_original,distance_km,distance_type,pass_type,attenuation_factor,atmospheric_factor,zenith_angle_deg,P_before_noise,R_before_noise,snr_condition,target_snr_db,actual_snr_db,scintillation_factor,cn2,T_original_samples,T_original_seconds,T_adapted_seconds,stretch_factor,new_sampling_rate,time_scale_min,time_scale_max,P_normalized,energy_density,shape_factor
14,1,14,train,1.0247031944868017,1422.856148178785,1.3581673320221834,2.8000000000000003,1.714229058631791,False,1,ORBIT_RAISING,6,continuous,5.0,5.0,200.0,30.0,1800.0,1.5707844773969937,8.63,1.3899892422486049,585.0240236753594,near,random,0.6566469896417388,0.8989578929832884,31.277171356135828,1.031450898458708,1.3628976706031268,excellent,15.0,43.68584120306022,0.9924682849019024,1e-15,8.63,0.0863,1422.856148178785,1000.0,0.1,30.0,1800.0,1.0,0.0007201734313046279,0.5
14,1,14,train,0.6971470419066021,1206.7860161678968,1.4354024210650822,2.8000000000000003,1.714229058631791,False,1,ORBIT_RAISING,6,continuous,5.0,5.0,200.0,30.0,1800.0,1.5707844773969937,8.63,1.3899892422486049,738.7479218139348,medium,overhead,0.4005973892070851,0.87450168421063,47.40428983569348,0.6292521606522513,1.4341318914124066,moderate,5.0,19.33975355302127,1.101271581781983,1e-14,8.63,0.0863,1206.7860161678968,1000.0,0.1,30.0,1800.0,1.0,0.0005776890290130856,0.5
14,1,14,train,0.1175496084683449,1278.142720168613,1.3884505675638696,2.8000000000000003,1.714229058631791,False,1,ORBIT_RAISING,6,continuous,5.0,5.0,200.0,30.0,1800.0,1.5707844773969937,8.63,1.3899892422486049,1479.2796066207227,far,overhead,0.0876794303680058,0.7674644211384611,70.24478622789124,0.1377254882090741,1.3194070423720443,poor,3.0,16.683635731714574,0.838654718728712,5e-14,8.63,0.0863,1278.142720168613,1000.0,0.1,30.0,1800.0,1.0,9.19690787370269e-05,0.5
14,1,14,train,0.0522732188796555,1411.890384908883,1.491365067608595,2.8000000000000003,1.714229058631791,False,1,ORBIT_RAISING,6,continuous,5.0,5.0,200.0,30.0,1800.0,1.5707844773969937,8.63,1.3899892422486049,2282.7352272502862,very_far,overhead,0.03209101801142,0.6688897908536218,77.3476117389288,0.0504080729562059,1.4482385878994015,poor,3.0,28.63562075616536,1.086277912040028,5e-14,8.63,0.0863,1411.890384908883,1000.0,0.1,30.0,1800.0,1.0,3.702356743723343e-05,0.5
15,1,15,train,1.926646072698495,1684.5618454057235,6.33555277670642,1.25,1.1631977175726942,False,1,HOHMANN_TRANSFER,1,impulsive,10.0,10.0,500.0,60.0,3600.0,2.0624849152990787,205.99,6.189363431755839,498.1413988709042,near,overhead,0.9196673665775302,0.9128428949429008,0.0,1.8968000706589845,6.317609961360495,excellent,15.0,36.06270736887402,1.015183467582225,1e-15,205.99,2.0599000000000003,1684.5618454057235,817.7881670982684,0.12228105519651476,60.0,3600.0,1.0,0.0011437075331802175,0.9
15,1,15,train,0.567178929324379,2073.343833673244,5.44878401905762,1.25,1.1631977175726942,False,1,HOHMANN_TRANSFER,1,impulsive,10.0,10.0,500.0,60.0,3600.0,2.0624849152990787,205.99,6.189363431755839,828.6912209504302,medium,horizon,0.3132853507727943,0.8605687176425864,52.88900416874757,0.6461463101530688,5.529562967517369,very_poor,1.0,18.2576626290482,0.850890763518583,1e-13,205.99,2.0599000000000003,2073.343833673244,1000.0,0.1,60.0,3600.0,1.0,0.0002735575837026198,0.9
15,1,15,train,0.3070937788863944,554.8813733719073,5.91940481625299,1.25,1.1631977175726942,False,1,HOHMANN_TRANSFER,1,impulsive,10.0,10.0,500.0,60.0,3600.0,2.0624849152990787,205.99,6.189363431755839,1165.784498671276,far,random,0.1491302127441709,0.8107037487574301,64.6024988615296,0.3075788142001949,6.060823579892317,good,10.0,56.041815547075046,0.9821825087164304,5e-15,205.99,2.0599000000000003,554.8813733719073,269.37296634395227,0.37123250100870825,60.0,3600.0,1.0,0.0005534404173999293,0.9
15,1,15,train,0.0991812367894614,465.43646031734596,5.965852322421457,1.25,1.1631977175726942,False,1,HOHMANN_TRANSFER,1,impulsive,10.0,10.0,500.0,60.0,3600.0,2.0624849152990787,205.99,6.189363431755839,1938.9114603050468,very_far,overhead,0.0471521605254989,0.7090511138852641,75.05589246888636,0.0972506198076022,6.145793133560336,moderate,5.0,34.04380860256297,1.0176512421372448,1e-14,205.99,2.0599000000000003,465.43646031734596,225.95099777530262,0.44257383673713707,60.0,3600.0,1.0,0.00021309296809673487,0.9
16,1,16,train,1.5200735527078189,2426.1464847382695,17.44853288750585,1.26,1.1507862374748428,False,1,HOHMANN_TRANSFER,1,impulsive,10.0,10.0,500.0,60.0,3600.0,2.0323145167836065,745.89,17.640722310592036,579.2321543679533,near,horizon,0.6705432262335795,0.8998955326845928,30.320866805137463,1.3627547328054177,17.500800655142758,good,10.0,18.75274036289997,1.122142104991953,5e-15,745.89,7.4589,2426.1464847382695,325.26867027822726,0.3074381554007717,60.0,3600.0,1.0,0.0006265382417219557,0.9
16,1,16,train,0.6065057656667818,1727.6805697466891,16.249207846756796,1.26,1.1507862374748428,False,1,HOHMANN_TRANSFER,1,impulsive,10.0,10.0,500.0,60.0,3600.0,2.0323145167836065,745.89,17.640722310592036,821.6144574156198,medium,random,0.3191077310502021,0.8616550995436486,52.51469462706735,0.6485272742312046,16.16359147130133,good,10.0,23.769131871971048,0.925548832318002,5e-15,745.89,7.4589,1727.6805697466891,231.6267237456849,0.4317291130439475,60.0,3600.0,1.0,0.000351052026796659,0.9
16,1,16,train,0.3637884131535746,2060.9358169434086,18.01917885154144,1.26,1.1507862374748428,False,1,HOHMANN_TRANSFER,1,impulsive,10.0,10.0,500.0,60.0,3600.0,2.0323145167836065,745.89,17.640722310592036,1140.616891919504,far,horizon,0.1564754622251739,0.8143026204698394,64.0007564463864,0.3180073534006458,17.888298176194436,moderate,5.0,16.835026209281708,1.1177411888977693,1e-14,745.89,7.4589,2060.9358169434086,276.3055969302992,0.36191811208669067,60.0,3600.0,1.0,0.0001765161293053329,0.9
16,1,16,train,0.0626625972563387,2768.0959552527306,18.634163410914287,1.26,1.1507862374748428,False,1,HOHMANN_TRANSFER,1,impulsive,10.0,10.0,500.0,60.0,3600.0,2.0323145167836065,745.89,17.640722310592036,2226.994614286883,very_far,random,0.0340360342006678,0.6752075288358093,77.02547349165151,0.0691719263997605,17.755629143464457,very_poor,1.0,20.52786252156797,0.9062160298982356,1e-13,745.89,7.4589,2768.0959552527306,371.11316082166684,0.269459589572609,60.0,3600.0,1.0,2.2637436804685308e-05,0.9
17,1,17,train,0.0,38.44838088003486,2.918301168734828,3.89,0.4811265958532414,False,0,STATION_KEEPING,4,pulsed,1.0,0.01,1.0,1.0,60.0,0.0,2215.56,3.105792125669369,583.2023690275216,near,overhead,0.6609721879384048,0.8992526702545842,30.98130152512027,0.0,2.921782674714419,excellent,15.0,0.0,1.0247400901025243,1e-15,2215.56,22.1556,38.44838088003486,1.7353798082667524,57.624273097816626,1.0,60.0,0.0,0.0,0.7
17,1,17,train,0.0,33.66118463882175,3.0839971756790816,3.89,0.4811265958532414,False,0,STATION_KEEPING,4,pulsed,1.0,0.01,1.0,1.0,60.0,0.0,2215.56,3.105792125669369,614.9650224704719,medium,overhead,0.5910710876498189,0.8941297343023482,35.60456563734449,0.0,2.9931720556411023,moderate,5.0,0.0,1.075086898873126,1e-14,2215.56,22.1556,33.66118463882175,1.5193081947147336,65.8194304143644,1.0,60.0,0.0,0.0,0.7
17,1,17,train,0.0,33.9932224839794,3.234646655740592,3.89,0.4811265958532414,False,0,STATION_KEEPING,4,pulsed,1.0,0.01,1.0,1.0,60.0,0.0,2215.56,3.105792125669369,1414.8948715662066,far,horizon,0.0969203584953886,0.7761101229906071,69.3056164106989,0.0,3.2360007839905247,excellent,15.0,0.0,0.9502877221866236,1e-15,2215.56,22.1556,33.9932224839794,1.534294827672435,65.1765216152769,1.0,60.0,0.0,0.0,0.7
17,1,17,train,0.0,18.93305578569412,3.4960647882329536,3.89,0.4811265958532414,False,0,STATION_KEEPING,4,pulsed,1.0,0.01,1.0,1.0,60.0,0.0,2215.56,3.105792125669369,1817.138892822716,very_far,horizon,0.0548138828296251,0.7239803953402653,74.02857980340049,0.0,3.250455732062915,very_poor,1.0,0.0,0.8361055232769541,1e-13,2215.56,22.1556,18.93305578569412,0.8545494496061546,117.02072951552198,1.0,60.0,0.0,0.0,0.7
18,1,18,train,1.6038965168358743,2.818252239508425,1.5991459602953797,4.64,1.6606974861838075,False,1,STATION_KEEPING,4,pulsed,1.0,0.01,1.0,1.0,60.0,1.9548534208427,1522.98,1.6355747967493726,503.01142584634295,near,horizon,0.9014552970117746,0.912346660193536,6.272659300249361,1.7622129711002397,1.6322412887294249,moderate,5.0,20.930646762608376,0.9301069571421252,1e-14,1522.98,15.229800000000001,2.818252239508425,0.1850485390161673,540.3987544655147,1.0,60.0,1.0,0.5691103494397062,0.7
18,1,18,train,0.4409987381132175,26.76632596470938,1.648109270312185,4.64,1.6606974861838075,False,1,STATION_KEEPING,4,pulsed,1.0,0.01,1.0,1.0,60.0,1.9548534208427,1522.98,1.6355747967493726,974.4174280195854,medium,overhead,0.2207936967837716,0.8385650316357341,59.127649533968096,0.4316193134582617,1.6720540192631026,excellent,15.0,33.2584884743862,1.0098666058164745,1e-15,1522.98,15.229800000000001,26.76632596470938,1.7574968787974483,56.89910531643397,1.0,60.0,1.0,0.016475878635516188,0.7
18,1,18,train,0.2732264900964644,13.660495696352223,1.4784174162856882,4.64,1.6606974861838075,False,1,STATION_KEEPING,4,pulsed,1.0,0.01,1.0,1.0,60.0,1.9548534208427,1522.98,1.6355747967493726,1217.548530001519,far,horizon,0.1354812077283865,0.8033626047269949,65.75361980330595,0.2648459023877368,1.5310666723305628,moderate,5.0,29.994369464898423,1.0072033573232575,1e-14,1522.98,15.229800000000001,13.660495696352223,0.8969583117540757,111.48790159984334,1.0,60.0,1.0,0.020001213438354537,0.7
18,1,18,train,0.058549812324495,25.103189979753534,1.797213036074878,4.64,1.6606974861838075,False,1,STATION_KEEPING,4,pulsed,1.0,0.01,1.0,1.0,60.0,1.9548534208427,1522.98,1.6355747967493726,2391.677266254914,very_far,overhead,0.0287035142377984,0.6567502002013959,77.93282765763067,0.0561111629979673,1.764710889786983,very_poor,1.0,27.23792529836192,1.186860986382167,1e-13,1522.98,15.229800000000001,25.103189979753534,1.648294132539727,60.66878357803644,1.0,60.0,1.0,0.002332365423347278,0.7
19,1,19,train,1.1116881123671123,103.1413534258391,4.039365539849186,114.81,1.9059389359723475,False,1,COLLISION_AVOIDANCE,5,impulsive,0.3768041276417331,0.1,5.0,5.0,120.0,1.6910657326773202,98.85,3.974037780793545,578.6893279395726,near,random,0.6718674412098679,0.8999834714127063,30.22884369468841,1.1361720067316017,4.030831974669489,good,10.0,33.33127103058839,0.9596281865262464,5e-15,98.85,0.9884999999999999,103.1413534258391,104.34127812426819,0.9583934737784425,5.0,120.0,1.0,0.010778296730093236,0.9
19,1,19,train,0.7080949667214145,31.903040874514186,4.00741651447802,114.81,1.9059389359723475,False,1,COLLISION_AVOIDANCE,5,impulsive,0.3768041276417331,0.1,5.0,5.0,120.0,1.6910657326773202,98.85,3.974037780793545,726.3716207323172,medium,random,0.415283465420609,0.876440357393678,46.50013362171491,0.7022716377202788,4.0176294982367935,moderate,5.0,41.62666323258466,1.0270343239281725,1e-14,98.85,0.9884999999999999,31.903040874514186,32.27419410674172,3.098450721008433,5.0,120.0,1.0,0.022195218615886792,0.9
19,1,19,train,0.2566960139183911,11.704815294242593,4.11390133595411,114.81,1.9059389359723475,False,1,COLLISION_AVOIDANCE,5,impulsive,0.3768041276417331,0.1,5.0,5.0,120.0,1.6910657326773202,98.85,3.974037780793545,1186.8288644368552,far,horizon,0.1433570135085829,0.8077093987020801,65.0838964113075,0.2424261330833242,4.059232495053792,good,10.0,24.603179621769847,1.0706982504985003,5e-15,98.85,0.9884999999999999,11.704815294242593,11.840986640609604,8.445242194349081,5.0,120.0,1.0,0.021930804328425042,0.9
19,1,19,train,0.0470426413647852,37.3591475825296,4.0115923993084,114.81,1.9059389359723475,False,1,COLLISION_AVOIDANCE,5,impulsive,0.3768041276417331,0.1,5.0,5.0,120.0,1.6910657326773202,98.85,3.974037780793545,2246.7896113490256,very_far,horizon,0.0333274122000364,0.6729555799932565,77.14175129416603,0.0563588447302937,4.01044680960666,poor,3.0,15.634457433740398,0.8161393066838466,5e-14,98.85,0.9884999999999999,37.3591475825296,37.79377600660557,2.645938314883437,5.0,120.0,1.0,0.0012592000730440628,0.9
20,1,20,train,3.577863131089646,549.66095124703,7.746192160418707,1.27,1.1227553469070228,False,1,ORBIT_RAISING,6,continuous,5.0,5.0,200.0,30.0,1800.0,2.3145613172835287,1079.94,6.409566640530386,448.19411500113694,near,overhead,1.1360664871925927,0.9128428949429008,0.0,2.6294955451181585,6.938653270547848,very_poor,1.0,8.85791474866103,1.2709420470436823,1e-13,1079.94,10.7994,549.66095124703,50.89736015399281,1.9647384402146675,30.0,1800.0,1.0,0.006509218315349591,0.5
20,1,20,train,0.4650713555610833,1201.5922310666042,6.363455627783476,1.27,1.1227553469070228,False,1,ORBIT_RAISING,6,continuous,5.0,5.0,200.0,30.0,1800.0,2.3145613172835287,1079.94,6.409566640530386,932.4450688499624,medium,random,0.2429201541798105,0.8448314108336153,57.57299990107355,0.5622535920531401,6.352034622490866,moderate,5.0,15.246906939089016,0.7996477707933486,1e-14,1079.94,10.7994,1201.5922310666042,111.2647212869793,0.8987574753553303,30.0,1800.0,1.0,0.0003870459075357524,0.5
20,1,20,train,0.2166637355736025,1015.9469096440627,5.974643778521338,1.27,1.1227553469070228,False,1,ORBIT_RAISING,6,continuous,5.0,5.0,200.0,30.0,1800.0,2.3145613172835287,1079.94,6.409566640530386,1299.6913957604215,far,random,0.1171975280812762,0.7918791908734395,67.3744663713611,0.2712608649781721,6.054782486871928,moderate,5.0,13.924346518307573,0.8397740458941074,1e-14,1079.94,10.7994,1015.9469096440627,94.07438465507923,1.0629886165787514,30.0,1800.0,1.0,0.0002132628521400894,0.5
20,1,20,train,0.1335841595464349,1417.4998301183518,6.361021584340009,1.27,1.1227553469070228,False,1,ORBIT_RAISING,6,continuous,5.0,5.0,200.0,30.0,1800.0,2.3145613172835287,1079.94,6.409566640530386,1810.3236729000944,very_far,overhead,0.0552919706517628,0.7248272648803211,73.96683626376715,0.1279766564269464,6.615738938640298,moderate,5.0,27.16721089961135,1.052418784281277,1e-14,1079.94,10.7994,1417.4998301183518,131.2572763411256,0.7618625251685796,30.0,1800.0,1.0,9.423927728815425e-05,0.5
21,1,21,train,1.6667760268999967,202.6509266949424,41.92487597242888,1.42,1.2756650509555096,False,1,PHASE_ADJUSTMENT,2,continuous,0.7717263292260451,0.1,10.0,10.0,300.0,1.885442283585664,302.48,42.17314717594749,500.14823724046846,near,overhead,0.9122774459685588,0.9128184601196448,1.3950110478225304,1.7200464709906564,41.828502105230605,moderate,5.0,30.1810771112808,0.9528223966361664,1e-14,302.48,3.0248000000000004,202.6509266949424,66.99647140139592,1.4926159230218268,10.0,300.0,1.0,0.008224862595417852,0.5
21,1,21,train,1.1544859153214837,127.85218981762046,45.090370117909,1.42,1.2756650509555096,False,1,PHASE_ADJUSTMENT,2,continuous,0.7717263292260451,0.1,10.0,10.0,300.0,1.885442283585664,302.48,42.17314717594749,605.5745150832806,medium,random,0.6105744102778171,0.8956405957785682,34.344311941460084,1.1512028104131775,45.141044160180485,excellent,15.0,50.89730132401824,1.0072483000782058,1e-15,302.48,3.0248000000000004,127.85218981762046,42.267981293844365,2.3658570137240824,10.0,300.0,1.0,0.009029848585060165,0.5
21,1,21,train,0.2417710294285154,246.06591155315004,37.59848648762804,1.42,1.2756650509555096,False,1,PHASE_ADJUSTMENT,2,continuous,0.7717263292260451,0.1,10.0,10.0,300.0,1.885442283585664,302.48,42.17314717594749,1338.8293368064287,far,overhead,0.109692358081708,0.7864784087159402,68.07079991038411,0.206818610113472,37.85003668830735,poor,3.0,15.442247111603976,1.1834757448507611,5e-14,302.48,3.0248000000000004,246.06591155315004,81.34948147089064,1.2292641353317426,10.0,300.0,1.0,0.0009825458061316756,0.5
21,1,21,train,0.0823504155087285,58.42214677323413,40.02085737888895,1.42,1.2756650509555096,False,1,PHASE_ADJUSTMENT,2,continuous,0.7717263292260451,0.1,10.0,10.0,300.0,1.885442283585664,302.48,42.17314717594749,2006.329931620633,very_far,overhead,0.0435332426025157,0.7009478579884606,75.56915676638327,0.082079416344376,40.39506346133373,excellent,15.0,49.619416628084736,1.02623169535277,1e-15,302.48,3.0248000000000004,58.42214677323413,19.31438335534056,5.1774886187266915,10.0,300.0,1.0,0.0014095753076033318,0.5
22,1,22,train,1.263798902406382,70.20036944693305,8.95360499013603,1.94,1.4765986196309475,True,1,ORBIT_RAISING,6,continuous,5.0,5.0,200.0,30.0,1800.0,1.135122021100857,159.79,9.075808414213896,439.9551303320115,near,random,1.1790148508592562,0.9128428949429008,0.0,1.3383257204152843,8.924186397488969,moderate,5.0,25.084984830657795,0.9321735559844824,1e-14,159.79,1.5978999999999999,70.20036944693305,43.9328928261675,2.2761988470842867,30.0,1800.0,1.0,0.018002738623216684,0.5
22,1,22,train,0.3524299557055631,189.38471357288591,8.486915312621033,1.94,1.4765986196309475,True,1,ORBIT_RAISING,6,continuous,5.0,5.0,200.0,30.0,1800.0,1.135122021100857,159.79,9.075808414213896,886.1628518463207,medium,horizon,0.2711780131814198,0.8518076704316245,55.651135628909,0.3078201344006081,8.473904104803257,moderate,5.0,16.777330579525128,1.1327686132267691,1e-14,159.79,1.5978999999999999,189.38471357288591,118.52100480185614,0.8437323001705932,30.0,1800.0,1.0,0.0018609208159238691,0.5
22,1,22,train,0.1629545023468845,1308.576050555717,9.214275045246804,1.94,1.4765986196309475,True,1,ORBIT_RAISING,6,continuous,5.0,5.0,200.0,30.0,1800.0,1.135122021100857,159.79,9.075808414213896,1061.8769018251724,far,random,0.1830661811412607,0.8256889287903574,61.90958060207761,0.2078024535322834,9.29749147285964,poor,3.0,13.318161049566635,0.8670880406633812,5e-14,159.79,1.5978999999999999,1308.576050555717,818.9348836320903,0.12210983070654662,30.0,1800.0,1.0,0.0001245281099846525,0.5
22,1,22,train,0.0742622735799957,847.5226975449557,8.694887156628294,1.94,1.4765986196309475,True,1,ORBIT_RAISING,6,continuous,5.0,5.0,200.0,30.0,1800.0,1.135122021100857,159.79,9.075808414213896,1897.5781938249409,very_far,overhead,0.0495775454021856,0.7140758972004513,74.72252944580724,0.0562765635381484,8.927113502867806,poor,3.0,9.90799830294524,1.3847758316117975,5e-14,159.79,1.5978999999999999,847.5226975449557,530.3978331215694,0.18853772348854897,30.0,1800.0,1.0,8.762275487737785e-05,0.5
23,1,23,train,1.0038724028731605,315.45104888947515,1.2717136518252865,2.58,1.4126710293692908,False,1,ORBIT_RAISING,6,continuous,5.0,5.0,200.0,30.0,1800.0,1.260089403751286,37.0,1.196528808376329,532.5728425527165,near,overhead,0.799880628394605,0.907492833095199,20.142561556358924,1.007921104105962,1.2765405765674902,excellent,15.0,47.92218968086576,0.995854676129839,1e-15,37.0,0.37,315.45104888947515,852.5704024039869,0.11729236637588014,30.0,1800.0,1.0,0.003182339720876592,0.5
23,1,23,train,0.5240678627096177,916.8492519329535,1.1535270581089685,2.58,1.4126710293692908,False,1,ORBIT_RAISING,6,continuous,5.0,5.0,200.0,30.0,1800.0,1.260089403751286,37.0,1.196528808376329,714.5784907528221,medium,horizon,0.4300107715578043,0.8782925622437483,45.59600174766835,0.5418520167389042,1.1548930391842962,excellent,15.0,29.676948286327,0.9661714584786736,1e-15,37.0,0.37,916.8492519329535,1000.0,0.1,30.0,1800.0,1.0,0.0005715965428392379,0.5
23,1,23,train,0.1625023407658567,299.5924218023081,1.1773808290749015,2.58,1.4126710293692908,False,1,ORBIT_RAISING,6,continuous,5.0,5.0,200.0,30.0,1800.0,1.260089403751286,37.0,1.196528808376329,1277.5990211634123,far,horizon,0.1217557532219993,0.7949478220729519,66.96090711244551,0.1534231344807979,1.2070925638854102,moderate,5.0,24.5568540839598,1.0361921853928844,1e-14,37.0,0.37,299.5924218023081,809.7092481143462,0.12350112121465866,30.0,1800.0,1.0,0.0005424113860699957,0.5
